DBCODE,ENTITY,SITECODE,RELHUM_METHOD,HEIGHT,QC_LEVEL,PROBE_CODE,DATE,RELHUM_MEAN_DAY,RELHUM_MEAN_FLAG,RELHUM_MAX_DAY,RELHUM_MAX_FLAG,RELHUM_MAXTIME,RELHUM_MIN_DAY,RELHUM_MIN_FLAG,RELHUM_MINTIME,EVENT_CODE
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-06-23,72.4,A,97.9,A,0605,37.6,A,1255,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-06-24,60.7,A,91.0,A,0315,21.3,A,1310,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-06-25,72.8,A,94.1,A,0150,36.7,A,1355,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-06-26,69.6,A,98.9,A,0620,32.7,A,1130,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-06-27,65.4,A,88.1,A,0620,32.7,A,1525,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-06-28,67.8,A,97.5,A,0545,29.0,A,1225,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-06-29,65.3,A,88.2,A,0620,34.4,A,1220,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-06-30,62.5,A,92.6,A,0550,20.5,A,1540,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-01,64.6,A,91.3,A,0525,23.5,A,1425,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-02,71.2,A,99.7,A,0605,35.8,A,1420,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-03,63.0,A,89.9,A,0500,25.8,A,1305,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-04,48.2,A,80.1,A,2400,28.8,A,0935,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-05,67.6,A,97.8,A,0600,30.2,A,1300,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-06,69.7,A,89.6,A,2355,38.6,A,1255,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-07,65.7,A,93.8,A,0505,30.6,A,1015,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-08,62.6,A,85.0,A,2355,32.5,A,1535,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-09,75.2,A,99.2,A,0650,39.2,A,1555,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-10,72.7,A,97.4,A,0405,39.4,A,1515,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-11,59.6,A,92.0,A,0615,27.1,A,1450,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-12,41.1,A,57.0,A,2400,15.0,A,1300,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-13,50.5,A,74.0,A,0650,30.8,A,1420,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-14,44.3,A,63.0,A,0800,15.8,A,1430,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-15,45.4,A,63.3,A,0740,22.4,A,1140,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-16,45.4,A,67.9,A,0730,23.1,A,1435,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-17,48.2,A,68.8,A,0710,16.8,A,1130,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-18,59.2,A,80.1,A,0700,30.0,A,1300,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-19,67.7,A,88.1,A,2400,32.0,A,1155,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-20,63.9,A,95.7,A,0700,23.3,A,1205,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-21,54.7,A,80.0,A,0645,22.9,A,1440,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-22,44.7,A,71.7,A,0455,7.1,A,1315,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-23,47.1,A,65.8,A,0640,18.7,A,1150,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-24,40.8,A,65.5,A,0735,13.7,A,1300,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-25,35.5,A,56.3,A,0735,18.2,A,1335,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-26,34.7,A,53.2,A,0730,18.1,A,1130,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-27,39.2,A,56.6,A,0725,21.1,A,1310,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-28,44.5,A,67.6,A,0720,19.2,A,1315,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-29,42.9,A,64.1,A,0725,10.2,A,1510,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-30,55.0,A,70.3,A,0715,33.7,A,1235,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-07-31,56.5,A,84.1,A,0745,27.4,A,1335,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-01,49.0,A,69.4,A,0705,23.7,A,1310,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-02,64.3,A,89.3,A,2355,30.9,A,1440,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-03,71.9,A,95.0,A,0620,41.5,A,1500,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-04,64.5,A,92.4,A,0645,35.8,A,1555,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-05,56.1,A,79.8,A,0630,21.7,A,1325,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-06,59.8,A,76.9,A,0605,34.0,A,1225,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-07,61.8,A,87.0,A,0710,26.5,A,1335,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-08,58.4,A,83.0,A,0705,30.5,A,1420,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-09,55.3,A,77.3,A,0700,29.4,A,1310,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-10,54.8,A,83.1,A,0710,15.5,A,1205,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-11,76.6,A,97.4,A,0730,38.6,A,1420,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-12,66.5,A,94.9,A,0635,30.5,A,1130,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-13,42.0,A,77.8,A,0035,16.4,A,1355,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-14,38.6,A,53.6,A,2125,15.7,A,1330,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-15,59.3,A,80.5,A,2400,31.5,A,1300,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-16,73.5,A,96.6,A,0435,42.9,A,1515,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-17,59.7,A,93.1,A,0635,28.2,A,1525,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-18,41.2,A,59.2,A,0720,14.6,A,1305,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-19,50.2,A,67.6,A,0720,28.5,A,1335,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-20,55.6,A,77.5,A,0700,30.6,A,2130,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-21,38.6,A,55.5,A,0655,22.4,A,1515,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-22,38.1,A,57.9,A,2400,20.1,A,1310,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-23,67.5,A,92.1,A,2400,40.5,A,1230,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-24,70.5,A,95.3,A,0150,35.1,A,1335,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-25,66.4,A,89.0,A,0705,34.0,A,1615,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-26,80.9,A,100.0,A,2205,47.9,A,1405,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-27,85.7,A,100.0,A,0005,55.1,A,1430,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-28,46.0,A,67.8,A,0020,14.4,A,1505,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-29,52.5,Q,68.5,Q,2400,26.2,Q,1545,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-30,75.0,A,92.6,A,2400,42.9,A,1120,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-08-31,74.0,A,97.5,A,0420,37.4,A,1350,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-01,68.8,A,94.6,A,0640,34.9,A,1210,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-02,61.4,A,89.3,A,0625,25.5,A,1350,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-03,59.4,A,80.1,A,0710,30.4,A,1310,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-04,47.7,A,73.1,A,0425,16.8,A,1150,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-05,37.0,A,51.8,A,2345,19.6,A,1400,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-06,52.6,A,72.3,A,2400,27.0,A,1340,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-07,57.4,A,82.0,A,0720,17.9,A,1135,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-08,71.7,A,98.8,A,0715,36.1,A,1335,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-09,64.0,A,91.9,A,0600,19.5,A,1320,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-10,80.8,A,98.9,A,1015,43.8,A,1515,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-11,87.8,A,99.0,A,0600,55.9,A,1610,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-12,94.8,A,99.9,A,0945,75.3,A,1430,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-13,81.1,A,100.0,A,0550,43.3,A,1550,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-14,78.0,A,99.1,A,0715,40.9,A,1250,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-15,78.5,A,96.5,A,0700,47.1,A,1550,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-16,98.6,A,100.0,A,0700,84.3,A,0035,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-17,88.2,A,100.0,A,0005,52.7,A,1310,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-18,79.9,A,98.5,A,0635,44.1,A,1245,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-19,71.0,A,95.4,A,0730,28.7,A,1400,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-20,67.9,A,91.7,A,0655,33.3,A,1335,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-21,58.3,A,76.6,A,0225,28.0,A,1340,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-22,95.3,A,100.0,A,0615,75.6,A,0010,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-23,78.2,A,100.0,A,0005,40.9,A,1440,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-24,56.5,A,91.9,A,0710,21.5,A,1435,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-25,28.3,A,45.6,A,0145,12.1,A,1415,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-26,30.1,A,44.1,A,2400,11.2,A,1440,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-27,33.8,A,50.3,A,2400,14.6,A,1310,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-28,37.4,A,54.3,A,0410,12.6,A,1605,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-29,82.1,A,98.2,A,2315,52.6,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-09-30,89.3,A,100.0,A,0345,62.2,A,1435,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-01,83.0,A,97.6,A,0620,57.3,A,1430,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-02,87.3,A,98.3,A,1025,77.2,A,1345,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-03,80.0,A,97.8,A,0610,45.8,A,1415,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-04,72.9,A,92.7,A,0635,40.5,A,1415,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-05,93.9,A,100.0,A,1500,79.6,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-06,99.2,A,100.0,A,0005,92.8,A,1355,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-07,95.0,A,100.0,A,0005,75.9,A,1450,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-08,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-09,99.1,A,100.0,A,0005,90.4,A,1610,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-10,83.6,A,100.0,A,0005,53.6,A,1220,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-11,55.5,A,74.8,A,0005,29.6,A,1420,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-12,62.6,A,87.1,A,2355,30.0,A,1435,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-13,50.5,A,93.2,A,0255,23.5,A,1525,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-14,29.1,A,41.0,A,0745,18.0,A,1605,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-15,22.8,A,33.8,A,0250,12.2,A,1435,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-16,27.1,A,38.2,A,0810,15.7,A,1445,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-17,35.0,A,48.0,A,2335,18.3,A,1450,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-18,49.1,A,63.7,A,0820,26.5,A,1430,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-19,40.9,A,60.7,A,0245,13.9,A,1305,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-20,34.1,A,51.0,A,2240,13.1,A,1420,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-21,47.6,A,72.4,A,2400,26.7,A,1200,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-22,55.3,A,73.3,A,0020,24.2,A,1325,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-23,75.3,A,97.9,A,2310,59.1,A,1055,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-24,84.8,A,99.2,A,0800,52.9,A,1550,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-25,67.8,A,86.2,A,0530,44.3,A,2035,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-26,97.0,A,100.0,A,0400,49.1,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-27,98.3,A,100.0,A,0005,86.8,A,2135,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-28,100.0,A,100.0,A,0005,98.5,A,1445,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-29,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-30,96.1,A,100.0,A,0005,76.5,A,1450,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-10-31,100.0,A,100.0,A,0015,98.8,A,0055,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-01,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-02,99.9,A,100.0,A,0005,98.3,A,1500,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-03,97.2,A,100.0,A,0005,81.3,A,2330,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-04,95.3,A,100.0,A,0605,57.4,A,0200,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-05,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-06,98.2,A,100.0,A,0005,78.1,A,1455,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-07,88.8,A,100.0,A,0005,61.3,A,1355,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-08,60.0,A,82.8,A,0020,38.2,A,2350,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-09,52.5,A,74.0,A,2210,33.9,A,1340,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-10,76.8,A,96.8,A,0735,49.3,A,1430,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-11,43.8,A,65.2,A,0015,22.0,A,1225,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-12,33.4,A,44.8,A,1620,22.0,A,2050,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-13,42.7,A,61.6,A,1110,29.9,A,0050,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-14,62.0,A,88.0,A,2340,36.0,A,1140,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-15,88.3,A,97.8,A,0805,67.5,A,1440,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-16,86.6,A,96.2,A,2100,66.3,A,1135,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-17,61.0,A,86.6,A,0110,44.1,A,1825,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-18,61.6,A,69.2,A,1635,45.3,A,1500,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-19,53.3,A,66.4,A,0025,40.4,A,1315,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-20,47.6,A,64.3,A,1500,32.9,A,1830,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-21,76.7,A,100.0,A,1635,38.5,A,0400,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-22,100.0,A,100.0,A,0005,98.9,A,1125,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-23,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-24,99.5,A,100.0,A,0005,91.3,A,1250,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-25,93.1,A,100.0,A,0005,81.5,A,1300,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-26,78.1,A,91.3,A,1155,53.9,A,2305,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-27,99.9,A,100.0,A,0105,91.6,A,0010,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-28,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-29,95.8,A,100.0,A,0005,78.5,A,1040,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-11-30,100.0,A,100.0,A,1055,100.0,A,1055,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-01,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-02,100.0,A,100.0,A,0005,99.3,A,1510,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-03,99.7,A,100.0,A,0005,95.4,A,1950,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-04,81.8,A,97.7,A,0030,56.8,A,1425,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-05,82.7,A,91.9,A,0845,63.8,A,1205,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-06,81.2,A,92.8,A,0800,49.1,A,1240,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-07,86.9,A,99.0,A,2400,72.2,A,1145,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-08,98.8,A,100.0,A,0020,87.2,A,2335,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-09,89.6,A,100.0,A,1450,65.4,A,1110,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-10,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-11,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-12,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-13,76.8,A,100.0,A,0005,45.4,A,2255,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-14,71.7,A,100.0,A,1515,35.3,A,1335,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-15,98.2,A,100.0,A,0005,86.6,A,2135,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-16,94.9,A,100.0,A,0600,73.3,A,0440,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-17,99.3,A,100.0,A,0005,86.1,A,1540,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-18,99.7,A,100.0,A,0005,96.0,A,1400,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-19,99.2,A,100.0,A,0005,93.2,A,2335,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-20,92.7,A,100.0,A,1105,62.6,A,0835,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-21,100.0,A,100.0,A,0005,97.2,A,1410,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-22,98.9,A,100.0,A,0005,85.7,A,1930,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-23,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-24,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-25,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-26,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-27,99.9,A,100.0,A,0005,97.9,A,1235,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-28,99.9,A,100.0,A,0005,98.5,A,1210,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-29,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-30,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2018-12-31,93.3,A,100.0,A,0005,72.2,A,1325,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-01,83.7,A,92.9,A,0055,65.4,A,1420,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-02,73.1,A,82.5,A,0330,46.6,A,1410,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-03,60.8,A,75.1,A,0420,47.9,A,1315,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-04,80.0,A,100.0,A,0605,45.8,A,0025,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-05,58.8,A,100.0,A,2320,42.4,A,1055,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-06,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-07,99.4,A,100.0,A,0005,95.0,A,1400,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-08,83.8,A,100.0,A,0005,61.5,A,2340,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-09,81.5,A,100.0,A,1740,57.2,A,0045,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-10,88.7,A,100.0,A,0005,64.0,A,2100,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-11,53.4,A,73.6,A,0030,33.6,A,1235,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-12,52.7,A,64.6,A,2030,33.4,A,1440,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-13,48.4,A,64.0,A,0100,34.4,A,1500,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-14,47.7,A,63.2,A,2350,31.1,A,1230,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-15,64.6,A,73.8,A,0650,53.0,A,1425,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-16,81.2,A,98.4,A,1530,59.1,A,0105,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-17,82.5,A,100.0,A,1530,60.8,A,1130,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-18,100.0,A,100.0,A,0005,98.1,A,1055,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-19,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
MS001,2,"WS7MET","REL216",150,1D,"RELWS704",2019-01-20,100.0,A,100.0,A,0005,100.0,A,0005,"NA"
